analysis_version,variant_label,policy_sha256,policy_serialized,retirement_result_delta_multiplier,retirement_updates_participation,probable_duplicate_mode,tour,selection_step,candidate,model,window,matches,brier_score,log_loss,accuracy,selected_surface_parameters
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k24-rank-half1825-w0.5-bof,overall_elo,1978-1982,13602,0.2012516514111116,0.5846868770403014,0.6824731657109249,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k24-rank-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.20123101198453447,0.5836206914100528,0.6769012753897025,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half0-w0.5-no-bof,overall_elo,1978-1982,13602,0.19716824138775524,0.5759243344237038,0.6926922511395383,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.19995454870835852,0.5802364400121144,0.6831365139348134,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half0-w0.5-bof,overall_elo,1978-1982,13602,0.19716824138775524,0.5759243344237038,0.6926922511395383,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half0-w0.5-bof,overall_elo,1983-1987,10585,0.19995454870835852,0.5802364400121144,0.6831365139348134,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1978-1982,13602,0.20100820818820805,0.5842600273398829,0.6804881635053669,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.1995950685308674,0.580127708150424,0.6833254605573925,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1978-1982,13602,0.20100820818820805,0.5842600273398829,0.6804881635053669,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.1995950685308674,0.580127708150424,0.6833254605573925,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,13602,0.19879684683139787,0.5786243707788509,0.6866637259226585,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.19834824048733107,0.5763622022823603,0.683230987246103,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1978-1982,13602,0.19879684683139787,0.5786243707788509,0.6866637259226585,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.19834824048733107,0.5763622022823603,0.683230987246103,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1978-1982,13602,0.19716824138775524,0.5759243344237038,0.6926922511395383,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.2020195887657721,0.5858822854017883,0.6799244213509683,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1978-1982,13602,0.19716824138775524,0.5759243344237038,0.6926922511395383,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1983-1987,10585,0.2020195887657721,0.5858822854017883,0.6799244213509683,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,13602,0.20100820818820805,0.5842600273398829,0.6804881635053669,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.2006261577084585,0.5824239159516965,0.6803023145961266,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1978-1982,13602,0.20100820818820805,0.5842600273398829,0.6804881635053669,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.2006261577084585,0.5824239159516965,0.6803023145961266,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1978-1982,13602,0.19879684683139787,0.5786243707788509,0.6866637259226585,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.1996748683167574,0.5794551239230468,0.6806802078412848,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1825-w0.5-bof,overall_elo,1978-1982,13602,0.19879684683139787,0.5786243707788509,0.6866637259226585,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,overall,k32-rank-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.1996748683167574,0.5794551239230468,0.6806802078412848,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,WTA,surface_blend_expanding,k32-fixed-half1825-w0.25-bof,surface_adjusted_elo,1978-1982,8008,0.20255858493840323,0.5880893384291873,0.675949050949051,True
